ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
5899;Male;*;*;spouse present;*;*;*;Technical;<=50K
5900;Male;*;*;spouse present;*;*;*;Technical;>50K
5901;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
5902;Female;*;*;*;*;*;*;Other;>50K
5903;Male;*;*;spouse not present;*;*;*;Other;<=50K
5904;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
5905;Female;*;*;*;*;*;*;Nontechnical;>50K
5906;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
5907;Male;*;*;spouse present;*;*;*;Technical;<=50K
5908;Female;*;*;*;*;*;*;Other;<=50K
5909;Female;*;*;*;*;*;*;Other;<=50K
5910;Female;*;*;*;*;*;*;Nontechnical;<=50K
5911;Male;*;*;spouse present;*;*;*;Technical;<=50K
5912;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
5913;Male;*;*;spouse not present;*;*;*;Other;<=50K
5914;Male;*;*;spouse not present;*;*;*;Other;<=50K
5915;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
5916;Male;*;*;spouse not present;*;*;*;Technical;<=50K
5917;Male;*;*;spouse not present;*;*;*;Technical;<=50K
5918;Male;*;*;spouse present;*;*;*;Other;<=50K
5919;Female;*;*;*;*;*;*;Technical;<=50K
5920;Female;*;*;*;*;*;*;Technical;<=50K
5921;Female;*;*;*;*;*;*;Nontechnical;<=50K
5922;Male;*;*;spouse not present;*;*;*;Other;<=50K
5923;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
5924;Female;*;*;*;*;*;*;Other;<=50K
5925;Male;*;*;spouse not present;*;*;*;Technical;<=50K
5926;Male;*;*;spouse not present;*;*;*;Technical;<=50K
5927;Female;*;*;*;*;*;*;Nontechnical;>50K
5928;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
5929;Female;*;*;*;*;*;*;Other;<=50K
5930;Female;*;*;*;*;*;*;Technical;<=50K
5931;Female;*;*;*;*;*;*;Other;<=50K
5932;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
5933;Female;*;*;*;*;*;*;Other;<=50K
5934;Female;*;*;*;*;*;*;Other;<=50K
5935;Male;*;*;spouse present;*;*;*;Technical;<=50K
5936;Male;*;*;spouse not present;*;*;*;Technical;<=50K
5937;Female;*;*;*;*;*;*;Nontechnical;>50K
5938;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
5939;Male;*;*;spouse present;*;*;*;Technical;>50K
5940;Male;*;*;spouse not present;*;*;*;Other;<=50K
5941;Male;*;*;spouse present;*;*;*;Other;>50K
5942;Female;*;*;*;*;*;*;Nontechnical;<=50K
5943;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
5944;Female;*;*;*;*;*;*;Other;<=50K
5945;Female;*;*;*;*;*;*;Other;<=50K
5946;Female;*;*;*;*;*;*;Other;<=50K
5947;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
5948;Female;*;*;*;*;*;*;Nontechnical;<=50K
5949;Male;*;*;spouse present;*;*;*;Technical;>50K
5950;Male;*;*;spouse present;*;*;*;Technical;<=50K
5951;Male;*;*;spouse present;*;*;*;Other;<=50K
5952;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
5953;Female;*;*;*;*;*;*;Other;<=50K
5954;Female;*;*;*;*;*;*;Other;<=50K
5955;Male;*;*;spouse not present;*;*;*;Other;<=50K
5956;Male;*;*;spouse present;*;*;*;Technical;<=50K
5957;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
5958;Female;*;*;*;*;*;*;Technical;<=50K
5959;Male;*;*;spouse not present;*;*;*;Technical;>50K
5960;Female;*;*;*;*;*;*;Technical;<=50K
5961;Male;*;*;spouse present;*;*;*;Other;<=50K
5962;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
5963;Male;*;*;spouse not present;*;*;*;Technical;<=50K
5964;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
5965;Female;*;*;*;*;*;*;Technical;<=50K
5966;Male;*;*;spouse present;*;*;*;Technical;>50K
5967;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
5968;Male;*;*;spouse present;*;*;*;Technical;>50K
5969;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
5970;Male;*;*;spouse present;*;*;*;Technical;<=50K
5971;Male;*;*;spouse present;*;*;*;Technical;>50K
5972;Male;*;*;spouse present;*;*;*;Other;<=50K
5973;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
5974;Male;*;*;spouse present;*;*;*;Technical;<=50K
5975;Male;*;*;spouse present;*;*;*;Other;<=50K
5976;Male;*;*;spouse present;*;*;*;Technical;>50K
5977;Female;*;*;*;*;*;*;Nontechnical;<=50K
5978;Female;*;*;*;*;*;*;Nontechnical;<=50K
5979;Male;*;*;spouse present;*;*;*;Technical;<=50K
5980;Female;*;*;*;*;*;*;Other;<=50K
5981;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
5982;Male;*;*;spouse not present;*;*;*;Technical;<=50K
5983;Male;*;*;spouse present;*;*;*;Technical;>50K
5984;Male;*;*;spouse present;*;*;*;Technical;>50K
5985;Male;*;*;spouse not present;*;*;*;Other;<=50K
5986;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
5987;Female;*;*;*;*;*;*;Technical;<=50K
5988;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
5989;Female;*;*;*;*;*;*;Other;<=50K
5990;Male;*;*;spouse present;*;*;*;Other;<=50K
5991;Male;*;*;spouse present;*;*;*;Technical;<=50K
5992;Male;*;*;spouse present;*;*;*;Technical;<=50K
5993;Male;*;*;spouse present;*;*;*;Technical;<=50K
5994;Female;*;*;*;*;*;*;Other;<=50K
5995;Male;*;*;spouse not present;*;*;*;Other;>50K
5996;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
5997;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
5998;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
5999;Female;*;*;*;*;*;*;Other;<=50K
6000;Female;*;*;*;*;*;*;Other;<=50K
6001;Male;*;*;spouse present;*;*;*;Technical;<=50K
6002;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
6003;Male;*;*;spouse present;*;*;*;Other;<=50K
6004;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6005;Female;*;*;*;*;*;*;Other;<=50K
6006;Male;*;*;spouse not present;*;*;*;Technical;>50K
6007;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6008;Male;*;*;spouse present;*;*;*;Other;<=50K
6009;Male;*;*;spouse not present;*;*;*;Other;<=50K
6010;Male;*;*;spouse present;*;*;*;Technical;>50K
6011;Female;*;*;*;*;*;*;Other;<=50K
6012;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6013;Female;*;*;*;*;*;*;Other;<=50K
6014;Male;*;*;spouse present;*;*;*;Technical;<=50K
6015;Female;*;*;*;*;*;*;Technical;<=50K
6016;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
6017;Male;*;*;spouse present;*;*;*;Technical;>50K
6018;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6019;Male;*;*;spouse not present;*;*;*;Other;<=50K
6020;Male;*;*;spouse not present;*;*;*;Other;<=50K
6021;Male;*;*;spouse present;*;*;*;Other;<=50K
6022;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6023;Female;*;*;*;*;*;*;Technical;<=50K
6024;Female;*;*;*;*;*;*;Other;<=50K
6025;Male;*;*;spouse present;*;*;*;Other;>50K
6026;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
6027;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6028;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6029;Female;*;*;*;*;*;*;Technical;<=50K
6030;Male;*;*;spouse present;*;*;*;Other;<=50K
6031;Female;*;*;*;*;*;*;Technical;<=50K
6032;Male;*;*;spouse present;*;*;*;Other;<=50K
6033;Male;*;*;spouse present;*;*;*;Technical;>50K
6034;Male;*;*;spouse present;*;*;*;Technical;>50K
6035;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6036;Male;*;*;spouse present;*;*;*;Other;<=50K
6037;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6038;Male;*;*;spouse present;*;*;*;Technical;>50K
6039;Male;*;*;spouse present;*;*;*;Other;<=50K
6040;Male;*;*;spouse present;*;*;*;Other;>50K
6041;Female;*;*;*;*;*;*;Other;<=50K
6042;Male;*;*;spouse present;*;*;*;Other;<=50K
6043;Female;*;*;*;*;*;*;Other;<=50K
6044;Male;*;*;spouse present;*;*;*;Other;<=50K
6045;Male;*;*;spouse present;*;*;*;Technical;>50K
6046;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6047;Male;*;*;spouse not present;*;*;*;Other;<=50K
6048;Female;*;*;*;*;*;*;Other;<=50K
6049;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6050;Male;*;*;spouse present;*;*;*;Technical;>50K
6051;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6052;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6053;Male;*;*;spouse present;*;*;*;Other;<=50K
6054;Female;*;*;*;*;*;*;Other;<=50K
6055;Female;*;*;*;*;*;*;Other;<=50K
6056;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6057;Male;*;*;spouse not present;*;*;*;Other;>50K
6058;Male;*;*;spouse present;*;*;*;Technical;<=50K
6059;Female;*;*;*;*;*;*;Other;<=50K
6060;Female;*;*;*;*;*;*;Technical;<=50K
6061;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6062;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6063;Male;*;*;spouse not present;*;*;*;Other;<=50K
6064;Female;*;*;*;*;*;*;Nontechnical;<=50K
6065;Female;*;*;*;*;*;*;Technical;<=50K
6066;Male;*;*;spouse not present;*;*;*;Other;>50K
6067;Female;*;*;*;*;*;*;Nontechnical;<=50K
6068;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6069;Female;*;*;*;*;*;*;Other;<=50K
6070;Female;*;*;*;*;*;*;Nontechnical;>50K
6071;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6072;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6073;Male;*;*;spouse present;*;*;*;Technical;>50K
6074;Male;*;*;spouse present;*;*;*;Technical;>50K
6075;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6076;Female;*;*;*;*;*;*;Other;<=50K
6077;Female;*;*;*;*;*;*;Technical;<=50K
6078;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6079;Male;*;*;spouse not present;*;*;*;Other;<=50K
6080;Male;*;*;spouse not present;*;*;*;Other;<=50K
6081;Male;*;*;spouse present;*;*;*;Technical;>50K
6082;Male;*;*;spouse present;*;*;*;Technical;<=50K
6083;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6084;Male;*;*;spouse present;*;*;*;Technical;>50K
6085;Male;*;*;spouse present;*;*;*;Other;<=50K
6086;Female;*;*;*;*;*;*;Other;<=50K
6087;Female;*;*;*;*;*;*;Other;<=50K
6088;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6089;Male;*;*;spouse present;*;*;*;Technical;>50K
6090;Female;*;*;*;*;*;*;Nontechnical;<=50K
6091;Male;*;*;spouse not present;*;*;*;Other;<=50K
6092;Female;*;*;*;*;*;*;Nontechnical;<=50K
6093;Male;*;*;spouse present;*;*;*;Other;<=50K
6094;Male;*;*;spouse not present;*;*;*;Other;<=50K
6095;Male;*;*;spouse present;*;*;*;Other;<=50K
6096;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
6097;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6098;Female;*;*;*;*;*;*;Technical;<=50K
6099;Male;*;*;spouse present;*;*;*;Technical;<=50K
6100;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6101;Female;*;*;*;*;*;*;Other;<=50K
6102;Male;*;*;spouse present;*;*;*;Technical;<=50K
6103;Male;*;*;spouse present;*;*;*;Other;<=50K
6104;Female;*;*;*;*;*;*;Other;<=50K
6105;Female;*;*;*;*;*;*;Nontechnical;<=50K
6106;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6107;Female;*;*;*;*;*;*;Technical;<=50K
6108;Male;*;*;spouse present;*;*;*;Technical;>50K
6109;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6110;Male;*;*;spouse present;*;*;*;Technical;<=50K
6111;Male;*;*;spouse present;*;*;*;Other;<=50K
6112;Female;*;*;*;*;*;*;Technical;>50K
6113;Male;*;*;spouse present;*;*;*;Technical;<=50K
6114;Male;*;*;spouse present;*;*;*;Technical;>50K
6115;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6116;Male;*;*;spouse not present;*;*;*;Other;<=50K
6117;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6118;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6119;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6120;Male;*;*;spouse not present;*;*;*;Other;<=50K
6121;Male;*;*;spouse not present;*;*;*;Other;>50K
6122;Male;*;*;spouse present;*;*;*;Technical;>50K
6123;Female;*;*;*;*;*;*;Nontechnical;<=50K
6124;Male;*;*;spouse not present;*;*;*;Other;<=50K
6125;Male;*;*;spouse present;*;*;*;Technical;>50K
6126;Male;*;*;spouse present;*;*;*;Other;<=50K
6127;Female;*;*;*;*;*;*;Technical;<=50K
6128;Male;*;*;spouse present;*;*;*;Technical;>50K
6129;Female;*;*;*;*;*;*;Other;<=50K
6130;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6131;Male;*;*;spouse present;*;*;*;Other;>50K
6132;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6133;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6134;Male;*;*;spouse present;*;*;*;Technical;>50K
6135;Female;*;*;*;*;*;*;Other;<=50K
6136;Female;*;*;*;*;*;*;Technical;>50K
6137;Male;*;*;spouse present;*;*;*;Other;>50K
6138;Male;*;*;spouse present;*;*;*;Other;<=50K
6139;Female;*;*;*;*;*;*;Technical;<=50K
6140;Female;*;*;*;*;*;*;Technical;<=50K
6141;Female;*;*;*;*;*;*;Nontechnical;>50K
6142;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6143;Female;*;*;*;*;*;*;Technical;<=50K
6144;Female;*;*;*;*;*;*;Technical;<=50K
6145;Female;*;*;*;*;*;*;Other;<=50K
6146;Male;*;*;spouse present;*;*;*;Technical;<=50K
6147;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6148;Female;*;*;*;*;*;*;Technical;>50K
6149;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6150;Male;*;*;spouse present;*;*;*;Technical;<=50K
6151;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6152;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6153;Male;*;*;spouse present;*;*;*;Technical;<=50K
6154;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6155;Male;*;*;spouse not present;*;*;*;Other;<=50K
6156;Female;*;*;*;*;*;*;Nontechnical;>50K
6157;Female;*;*;*;*;*;*;Other;<=50K
6158;Female;*;*;*;*;*;*;Other;<=50K
6159;Male;*;*;spouse present;*;*;*;Other;>50K
6160;Male;*;*;spouse present;*;*;*;Technical;<=50K
6161;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6162;Female;*;*;*;*;*;*;Other;<=50K
6163;Male;*;*;spouse present;*;*;*;Technical;<=50K
6164;Female;*;*;*;*;*;*;Technical;<=50K
6165;Female;*;*;*;*;*;*;Other;<=50K
6166;Female;*;*;*;*;*;*;Other;<=50K
6167;Male;*;*;spouse present;*;*;*;Technical;>50K
6168;Male;*;*;spouse present;*;*;*;Technical;<=50K
6169;Male;*;*;spouse present;*;*;*;Other;<=50K
6170;Male;*;*;spouse present;*;*;*;Other;<=50K
6171;Male;*;*;spouse present;*;*;*;Other;<=50K
6172;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6173;Male;*;*;spouse present;*;*;*;Technical;>50K
6174;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6175;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6176;Female;*;*;*;*;*;*;Other;<=50K
6177;Female;*;*;*;*;*;*;Other;<=50K
6178;Male;*;*;spouse present;*;*;*;Technical;>50K
6179;Female;*;*;*;*;*;*;Nontechnical;<=50K
6180;Female;*;*;*;*;*;*;Technical;<=50K
6181;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6182;Male;*;*;spouse present;*;*;*;Technical;<=50K
6183;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
6184;Male;*;*;spouse present;*;*;*;Technical;>50K
6185;Male;*;*;spouse present;*;*;*;Other;<=50K
6186;Female;*;*;*;*;*;*;Nontechnical;>50K
6187;Male;*;*;spouse not present;*;*;*;Other;<=50K
6188;Male;*;*;spouse not present;*;*;*;Other;<=50K
6189;Male;*;*;spouse present;*;*;*;Technical;<=50K
6190;Male;*;*;spouse present;*;*;*;Technical;<=50K
6191;Male;*;*;spouse present;*;*;*;Technical;<=50K
6192;Male;*;*;spouse present;*;*;*;Technical;<=50K
6193;Male;*;*;spouse present;*;*;*;Other;<=50K
6194;Male;*;*;spouse present;*;*;*;Technical;<=50K
6195;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6196;Female;*;*;*;*;*;*;Technical;<=50K
6197;Male;*;*;spouse not present;*;*;*;Technical;>50K
6198;Male;*;*;spouse present;*;*;*;Technical;>50K
6199;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6200;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6201;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6202;Female;*;*;*;*;*;*;Nontechnical;<=50K
6203;Male;*;*;spouse present;*;*;*;Technical;>50K
6204;Male;*;*;spouse not present;*;*;*;Other;<=50K
6205;Male;*;*;spouse present;*;*;*;Technical;<=50K
6206;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6207;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6208;Male;*;*;spouse not present;*;*;*;Other;<=50K
6209;Female;*;*;*;*;*;*;Other;<=50K
6210;Male;*;*;spouse present;*;*;*;Other;<=50K
6211;Male;*;*;spouse present;*;*;*;Other;<=50K
6212;Male;*;*;spouse not present;*;*;*;Other;<=50K
6213;Male;*;*;spouse not present;*;*;*;Technical;>50K
6214;Male;*;*;spouse not present;*;*;*;Other;<=50K
6215;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6216;Male;*;*;spouse not present;*;*;*;Other;<=50K
6217;Male;*;*;spouse present;*;*;*;Technical;<=50K
6218;Male;*;*;spouse present;*;*;*;Technical;>50K
6219;Male;*;*;spouse present;*;*;*;Other;<=50K
6220;Male;*;*;spouse present;*;*;*;Other;<=50K
6221;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6222;Female;*;*;*;*;*;*;Other;<=50K
6223;Female;*;*;*;*;*;*;Technical;<=50K
6224;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6225;Male;*;*;spouse present;*;*;*;Technical;<=50K
6226;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6227;Male;*;*;spouse present;*;*;*;Technical;<=50K
6228;Female;*;*;*;*;*;*;Other;<=50K
6229;Male;*;*;spouse present;*;*;*;Technical;>50K
6230;Male;*;*;spouse present;*;*;*;Technical;>50K
6231;Male;*;*;spouse present;*;*;*;Technical;>50K
6232;Female;*;*;*;*;*;*;Other;<=50K
6233;Male;*;*;spouse not present;*;*;*;Other;<=50K
6234;Male;*;*;spouse present;*;*;*;Other;>50K
6235;Female;*;*;*;*;*;*;Other;<=50K
6236;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6237;Female;*;*;*;*;*;*;Other;<=50K
6238;Female;*;*;*;*;*;*;Other;<=50K
6239;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6240;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6241;Male;*;*;spouse not present;*;*;*;Other;<=50K
6242;Female;*;*;*;*;*;*;Other;<=50K
6243;Female;*;*;*;*;*;*;Nontechnical;<=50K
6244;Female;*;*;*;*;*;*;Technical;<=50K
6245;Female;*;*;*;*;*;*;Other;<=50K
6246;Male;*;*;spouse not present;*;*;*;Other;<=50K
6247;Female;*;*;*;*;*;*;Other;<=50K
6248;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6249;Male;*;*;spouse not present;*;*;*;Other;<=50K
6250;Male;*;*;spouse present;*;*;*;Technical;>50K
6251;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6252;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6253;Female;*;*;*;*;*;*;Technical;<=50K
6254;Female;*;*;*;*;*;*;Nontechnical;<=50K
6255;Female;*;*;*;*;*;*;Other;<=50K
6256;Female;*;*;*;*;*;*;Nontechnical;<=50K
6257;Male;*;*;spouse present;*;*;*;Other;>50K
6258;Female;*;*;*;*;*;*;Other;<=50K
6259;Female;*;*;*;*;*;*;Other;<=50K
6260;Female;*;*;*;*;*;*;Nontechnical;<=50K
6261;Male;*;*;spouse present;*;*;*;Other;<=50K
6262;Female;*;*;*;*;*;*;Nontechnical;>50K
6263;Female;*;*;*;*;*;*;Nontechnical;<=50K
6264;Female;*;*;*;*;*;*;Nontechnical;<=50K
6265;Female;*;*;*;*;*;*;Nontechnical;<=50K
6266;Female;*;*;*;*;*;*;Nontechnical;<=50K
6267;Male;*;*;spouse present;*;*;*;Technical;>50K
6268;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6269;Male;*;*;spouse present;*;*;*;Technical;<=50K
6270;Female;*;*;*;*;*;*;Nontechnical;<=50K
6271;Female;*;*;*;*;*;*;Other;<=50K
6272;Male;*;*;spouse present;*;*;*;Technical;<=50K
6273;Female;*;*;*;*;*;*;Nontechnical;<=50K
6274;Female;*;*;*;*;*;*;Other;<=50K
6275;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6276;Female;*;*;*;*;*;*;Technical;<=50K
6277;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6278;Female;*;*;*;*;*;*;Nontechnical;>50K
6279;Female;*;*;*;*;*;*;Technical;<=50K
6280;Female;*;*;*;*;*;*;Technical;>50K
6281;Male;*;*;spouse present;*;*;*;Technical;<=50K
6282;Male;*;*;spouse present;*;*;*;Technical;<=50K
6283;Male;*;*;spouse not present;*;*;*;Other;<=50K
6284;Male;*;*;spouse not present;*;*;*;Other;<=50K
6285;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6286;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6287;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6288;Male;*;*;spouse present;*;*;*;Other;<=50K
6289;Male;*;*;spouse present;*;*;*;Technical;<=50K
6290;Male;*;*;spouse not present;*;*;*;Other;<=50K
6291;Female;*;*;*;*;*;*;Other;<=50K
6292;Female;*;*;*;*;*;*;Other;<=50K
6293;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6294;Male;*;*;spouse present;*;*;*;Technical;<=50K
6295;Female;*;*;*;*;*;*;Technical;<=50K
6296;Female;*;*;*;*;*;*;Other;<=50K
6297;Male;*;*;spouse present;*;*;*;Technical;>50K
6298;Female;*;*;*;*;*;*;Technical;<=50K
6299;Male;*;*;spouse not present;*;*;*;Other;<=50K
6300;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6301;Female;*;*;*;*;*;*;Other;<=50K
6302;Female;*;*;*;*;*;*;Technical;<=50K
6303;Male;*;*;spouse not present;*;*;*;Other;<=50K
6304;Male;*;*;spouse present;*;*;*;Technical;<=50K
6305;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6306;Female;*;*;*;*;*;*;Nontechnical;>50K
6307;Female;*;*;*;*;*;*;Technical;<=50K
6308;Female;*;*;*;*;*;*;Other;<=50K
6309;Female;*;*;*;*;*;*;Technical;<=50K
6310;Male;*;*;spouse present;*;*;*;Technical;<=50K
6311;Male;*;*;spouse present;*;*;*;Other;>50K
6312;Male;*;*;spouse present;*;*;*;Technical;>50K
6313;Male;*;*;spouse not present;*;*;*;Other;<=50K
6314;Male;*;*;spouse present;*;*;*;Other;<=50K
6315;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6316;Female;*;*;*;*;*;*;Other;<=50K
6317;Female;*;*;*;*;*;*;Other;<=50K
6318;Male;*;*;spouse not present;*;*;*;Other;<=50K
6319;Female;*;*;*;*;*;*;Nontechnical;<=50K
6320;Male;*;*;spouse present;*;*;*;Technical;<=50K
6321;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
6322;Female;*;*;*;*;*;*;Other;<=50K
6323;Female;*;*;*;*;*;*;Other;<=50K
6324;Male;*;*;spouse present;*;*;*;Other;<=50K
6325;Female;*;*;*;*;*;*;Nontechnical;<=50K
6326;Male;*;*;spouse not present;*;*;*;Other;<=50K
6327;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6328;Female;*;*;*;*;*;*;Other;<=50K
6329;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6330;Female;*;*;*;*;*;*;Technical;>50K
6331;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6332;Male;*;*;spouse present;*;*;*;Technical;<=50K
6333;Male;*;*;spouse present;*;*;*;Other;<=50K
6334;Male;*;*;spouse not present;*;*;*;Other;<=50K
6335;Female;*;*;*;*;*;*;Technical;<=50K
6336;Male;*;*;spouse present;*;*;*;Technical;>50K
6337;Female;*;*;*;*;*;*;Technical;<=50K
6338;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6339;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
6340;Male;*;*;spouse not present;*;*;*;Other;<=50K
6341;Female;*;*;*;*;*;*;Other;<=50K
6342;Male;*;*;spouse present;*;*;*;Other;<=50K
6343;Female;*;*;*;*;*;*;Technical;<=50K
6344;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6345;Male;*;*;spouse not present;*;*;*;Other;<=50K
6346;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
6347;Male;*;*;spouse not present;*;*;*;Other;<=50K
6348;Female;*;*;*;*;*;*;Other;<=50K
6349;Male;*;*;spouse present;*;*;*;Technical;>50K
6350;Female;*;*;*;*;*;*;Other;<=50K
6351;Male;*;*;spouse not present;*;*;*;Technical;<=50K
6352;Male;*;*;spouse not present;*;*;*;Other;<=50K
